%OpenBCI Raw EEG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
60.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 19733.61757202358, 187500.0, 187500.0, 187500.0, -0.038, -1.032, -0.036000000000000004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277669035E9, 0.0, 2021-12-20 12:21:17.669
62.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 19720.51944977277, 187500.0, 187500.0, 187500.0, -0.038, -1.038, -0.036000000000000004, 192.0, 127.0, 104.0, 111.5, 72.0, 127.0, 112.0, 0.0, 0.0, 0.0, 1.639999277676847E9, 0.0, 2021-12-20 12:21:17.676
64.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 19725.034502152743, 187500.0, 187500.0, 187500.0, -0.038, -1.038, -0.036000000000000004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277682998E9, 0.0, 2021-12-20 12:21:17.682
66.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 19706.28138855474, 187500.0, 187500.0, 187500.0, -0.038, -1.038, -0.036000000000000004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277691937E9, 0.0, 2021-12-20 12:21:17.691
68.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 19651.497262894783, 187500.0, 187500.0, 187500.0, -0.038, -1.038, -0.036000000000000004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.63999927769982E9, 0.0, 2021-12-20 12:21:17.699
70.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 19581.156323093932, 187500.0, 187500.0, 187500.0, -0.038, -1.038, -0.036000000000000004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277706142E9, 0.0, 2021-12-20 12:21:17.706
72.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 19519.331397930553, 187500.0, 187500.0, 187500.0, -0.036000000000000004, -1.03, -0.032, 192.0, 127.0, 112.0, 111.5, 104.0, 127.5, 0.0, 0.0, 0.0, 0.0, 1.639999277714874E9, 0.0, 2021-12-20 12:21:17.714
74.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 19440.809719659057, 187500.0, 187500.0, 187500.0, -0.036000000000000004, -1.03, -0.032, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277721389E9, 0.0, 2021-12-20 12:21:17.721
76.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 19372.189864181266, 187500.0, 187500.0, 187500.0, -0.036000000000000004, -1.03, -0.032, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277735229E9, 0.0, 2021-12-20 12:21:17.735
78.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 19306.699252927214, 187500.0, 187500.0, 187500.0, -0.036000000000000004, -1.03, -0.032, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277744222E9, 0.0, 2021-12-20 12:21:17.744
80.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 19242.57209808494, 187500.0, 187500.0, 187500.0, -0.036000000000000004, -1.03, -0.032, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277752199E9, 0.0, 2021-12-20 12:21:17.752
82.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 19144.000905037035, 187500.0, 187500.0, 187500.0, -0.042, -1.028, -0.032, 192.0, 127.0, 88.0, 111.5, 112.0, 127.5, 0.0, 0.0, 0.0, 0.0, 1.639999277758428E9, 0.0, 2021-12-20 12:21:17.758
84.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 19025.134328023712, 187500.0, 187500.0, 187500.0, -0.042, -1.028, -0.032, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277766386E9, 0.0, 2021-12-20 12:21:17.766
86.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 18916.035463337357, 187500.0, 187500.0, 187500.0, -0.042, -1.028, -0.032, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277774908E9, 0.0, 2021-12-20 12:21:17.774
88.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 18789.234017042403, 187500.0, 187500.0, 187500.0, -0.042, -1.028, -0.032, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277781951E9, 0.0, 2021-12-20 12:21:17.781
90.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 18654.542404954722, 187500.0, 187500.0, 187500.0, -0.042, -1.028, -0.032, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277788028E9, 0.0, 2021-12-20 12:21:17.788
92.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 18528.679731926888, 187500.0, 187500.0, 187500.0, -0.043, -1.028, -0.029, 192.0, 127.0, 80.0, 111.5, 112.0, 127.5, 24.0, 0.0, 0.0, 0.0, 1.63999927779662E9, 0.0, 2021-12-20 12:21:17.796
94.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 18394.70337566178, 187500.0, 187500.0, 187500.0, -0.043, -1.028, -0.029, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277803642E9, 0.0, 2021-12-20 12:21:17.803
96.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 18286.00684237562, 187500.0, 187500.0, 187500.0, -0.043, -1.028, -0.029, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277811598E9, 0.0, 2021-12-20 12:21:17.811
98.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 18176.8409224559, 187500.0, 187500.0, 187500.0, -0.043, -1.028, -0.029, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277819E9, 0.0, 2021-12-20 12:21:17.819
100.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 18073.888787494754, 187500.0, 187500.0, 187500.0, -0.043, -1.028, -0.029, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277826874E9, 0.0, 2021-12-20 12:21:17.826
102.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 17967.248614698485, 187500.0, 187500.0, 187500.0, -0.0465, -1.032, -0.0245, 192.0, 127.0, 56.0, 111.5, 80.0, 127.5, 48.0, 0.0, 0.0, 0.0, 1.63999927783424E9, 0.0, 2021-12-20 12:21:17.834
104.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 17872.231349018974, 187500.0, 187500.0, 187500.0, -0.0465, -1.032, -0.0245, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277841601E9, 0.0, 2021-12-20 12:21:17.841
106.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 17818.96714198198, 187500.0, 187500.0, 187500.0, -0.0465, -1.032, -0.0245, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277855846E9, 0.0, 2021-12-20 12:21:17.855
108.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 17760.51733023135, 187500.0, 187500.0, 187500.0, -0.0465, -1.032, -0.0245, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277865518E9, 0.0, 2021-12-20 12:21:17.865
110.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 17701.151096958052, 187500.0, 187500.0, 187500.0, -0.0465, -1.032, -0.0245, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277870986E9, 0.0, 2021-12-20 12:21:17.870
112.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 17660.87325344959, 187500.0, 187500.0, 187500.0, -0.04425, -1.033, -0.02325, 192.0, 127.0, 88.0, 111.5, 88.0, 127.5, 40.0, 0.0, 0.0, 0.0, 1.639999277879915E9, 0.0, 2021-12-20 12:21:17.879
114.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 17605.61974115607, 187500.0, 187500.0, 187500.0, -0.04425, -1.033, -0.02325, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277886372E9, 0.0, 2021-12-20 12:21:17.886
116.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 17558.591670822105, 187500.0, 187500.0, 187500.0, -0.04425, -1.033, -0.02325, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.63999927789452E9, 0.0, 2021-12-20 12:21:17.894
118.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 17539.57033629064, 187500.0, 187500.0, 187500.0, -0.04425, -1.033, -0.02325, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277902336E9, 0.0, 2021-12-20 12:21:17.902
120.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 17518.939676158392, 187500.0, 187500.0, 187500.0, -0.04425, -1.033, -0.02325, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277908055E9, 0.0, 2021-12-20 12:21:17.908
122.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 17473.78915235867, 187500.0, 187500.0, 187500.0, -0.046125, -1.0325, -0.019625, 192.0, 127.0, 64.0, 111.5, 96.0, 127.5, 64.0, 0.0, 0.0, 0.0, 1.639999277916224E9, 0.0, 2021-12-20 12:21:17.916
124.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 17384.58334023754, 187500.0, 187500.0, 187500.0, -0.046125, -1.0325, -0.019625, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277924645E9, 0.0, 2021-12-20 12:21:17.924
126.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 17311.694301568783, 187500.0, 187500.0, 187500.0, -0.046125, -1.0325, -0.019625, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277931287E9, 0.0, 2021-12-20 12:21:17.931
128.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 17277.429077318797, 187500.0, 187500.0, 187500.0, -0.046125, -1.0325, -0.019625, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277938817E9, 0.0, 2021-12-20 12:21:17.938
130.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 17234.2678587756, 187500.0, 187500.0, 187500.0, -0.046125, -1.0325, -0.019625, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.63999927794722E9, 0.0, 2021-12-20 12:21:17.947
132.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 17170.967718478172, 187500.0, 187500.0, 187500.0, -0.0490625, -1.03125, -0.0168125, 192.0, 127.0, 48.0, 111.5, 104.0, 127.5, 72.0, 0.0, 0.0, 0.0, 1.639999277954249E9, 0.0, 2021-12-20 12:21:17.954
134.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 17124.140813844304, 187500.0, 187500.0, 187500.0, -0.0490625, -1.03125, -0.0168125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277961331E9, 0.0, 2021-12-20 12:21:17.961
136.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 17079.52673191151, 187500.0, 187500.0, 187500.0, -0.0490625, -1.03125, -0.0168125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277969048E9, 0.0, 2021-12-20 12:21:17.969
138.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 17021.83687947236, 187500.0, 187500.0, 187500.0, -0.0490625, -1.03125, -0.0168125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.63999927798328E9, 0.0, 2021-12-20 12:21:17.983
140.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16978.675660929162, 187500.0, 187500.0, 187500.0, -0.0490625, -1.03125, -0.0168125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.63999927799087E9, 0.0, 2021-12-20 12:21:17.990
142.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16945.77389309095, 187500.0, 187500.0, 187500.0, -0.0490625, -1.03125, -0.0168125, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999277998125E9, 0.0, 2021-12-20 12:21:17.998
144.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16918.68357881112, 187500.0, 187500.0, 187500.0, -0.048, -1.032, -0.018000000000000002, 192.0, 127.0, 64.0, 111.5, 96.0, 127.5, 56.0, 0.0, 0.0, 0.0, 1.639999278006703E9, 0.0, 2021-12-20 12:21:18.006
146.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16939.761273832475, 187500.0, 187500.0, 187500.0, -0.048, -1.032, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999278013566E9, 0.0, 2021-12-20 12:21:18.013
148.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16945.39391343521, 187500.0, 187500.0, 187500.0, -0.048, -1.032, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999278021965E9, 0.0, 2021-12-20 12:21:18.021
150.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16946.489148913523, 187500.0, 187500.0, 187500.0, -0.048, -1.032, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999278030941E9, 0.0, 2021-12-20 12:21:18.030
152.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16938.308410442878, 187500.0, 187500.0, 187500.0, -0.048, -1.032, -0.018000000000000002, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999278035794E9, 0.0, 2021-12-20 12:21:18.035
154.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16922.72924455753, 187500.0, 187500.0, 187500.0, -0.044, -1.034, -0.016, 192.0, 127.0, 80.0, 111.5, 88.0, 127.5, 64.0, 0.0, 0.0, 0.0, 1.639999278043204E9, 0.0, 2021-12-20 12:21:18.043
156.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16875.34354631228, 187500.0, 187500.0, 187500.0, -0.044, -1.034, -0.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999278052123E9, 0.0, 2021-12-20 12:21:18.052
158.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16819.55359215183, 187500.0, 187500.0, 187500.0, -0.044, -1.034, -0.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999278058757E9, 0.0, 2021-12-20 12:21:18.058
160.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16767.496379315424, 187500.0, 187500.0, 187500.0, -0.044, -1.034, -0.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999278065872E9, 0.0, 2021-12-20 12:21:18.065
162.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16736.516861500368, 187500.0, 187500.0, 187500.0, -0.044, -1.034, -0.016, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999278074022E9, 0.0, 2021-12-20 12:21:18.074
164.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16701.715195383455, 187500.0, 187500.0, 187500.0, -0.04, -1.032, -0.022, 192.0, 127.0, 96.0, 111.5, 96.0, 127.5, 40.0, 0.0, 0.0, 0.0, 1.639999278081261E9, 0.0, 2021-12-20 12:21:18.081
166.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16686.605416131668, 187500.0, 187500.0, 187500.0, -0.04, -1.032, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999278088929E9, 0.0, 2021-12-20 12:21:18.088
168.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16681.10688699566, 187500.0, 187500.0, 187500.0, -0.04, -1.032, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.63999927810393E9, 0.0, 2021-12-20 12:21:18.103
170.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16663.40430538706, 187500.0, 187500.0, 187500.0, -0.04, -1.032, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999278110707E9, 0.0, 2021-12-20 12:21:18.110
172.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16662.174959442014, 187500.0, 187500.0, 187500.0, -0.04, -1.032, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999278118069E9, 0.0, 2021-12-20 12:21:18.118
174.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16644.159453411037, 187500.0, 187500.0, 187500.0, -0.028, -1.036, -0.02, 192.0, 127.5, 16.0, 111.5, 80.0, 127.5, 48.0, 0.0, 0.0, 0.0, 1.639999278126913E9, 0.0, 2021-12-20 12:21:18.126
176.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16625.026360157295, 187500.0, 187500.0, 187500.0, -0.028, -1.036, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.63999927813391E9, 0.0, 2021-12-20 12:21:18.133
178.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16605.490935503356, 187500.0, 187500.0, 187500.0, -0.028, -1.036, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999278140686E9, 0.0, 2021-12-20 12:21:18.140
180.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16588.481257972868, 187500.0, 187500.0, 187500.0, -0.028, -1.036, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999278149016E9, 0.0, 2021-12-20 12:21:18.149
182.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16551.287955199237, 187500.0, 187500.0, 187500.0, -0.028, -1.036, -0.02, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999278156803E9, 0.0, 2021-12-20 12:21:18.156
184.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16507.36677734456, 187500.0, 187500.0, 187500.0, -0.03, -1.038, -0.022, 192.0, 127.5, 8.0, 111.5, 72.0, 127.5, 40.0, 0.0, 0.0, 0.0, 1.639999278162944E9, 0.0, 2021-12-20 12:21:18.162
186.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16459.154064554463, 187500.0, 187500.0, 187500.0, -0.03, -1.038, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999278171033E9, 0.0, 2021-12-20 12:21:18.171
188.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16406.135726706474, 187500.0, 187500.0, 187500.0, -0.03, -1.038, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999278180279E9, 0.0, 2021-12-20 12:21:18.180
190.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16342.61206896449, 187500.0, 187500.0, 187500.0, -0.03, -1.038, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999278185657E9, 0.0, 2021-12-20 12:21:18.185
192.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 187500.0, 16297.327434698038, 187500.0, 187500.0, 187500.0, -0.03, -1.038, -0.022, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.639999278192937E9, 0.0, 2021-12-20 12:21:18.192
